instance,source,n,m,planar,read_ms,planarity_ms
/home/mateu/benchmarks/rome/rome/grafo700.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3782.34.graphml,file,34,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9990.31.graphml,file,31,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3051.20.graphml,file,20,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1041.49.graphml,file,49,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1140.15.graphml,file,15,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2317.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo921.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1809.17.graphml,file,17,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2922.20.graphml,file,20,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2779.27.graphml,file,27,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1132.19.graphml,file,19,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1645.21.graphml,file,21,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11456.32.graphml,file,32,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10395.36.graphml,file,36,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7205.39.graphml,file,39,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2755.25.graphml,file,25,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7548.35.graphml,file,35,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo768.28.graphml,file,28,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5551.37.graphml,file,37,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3457.38.graphml,file,38,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo476.19.graphml,file,19,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6235.45.graphml,file,45,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo741.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1327.50.graphml,file,50,59,1,0,0
/home/mateu/benchmarks/rome/rome/grafo989.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo136.21.graphml,file,21,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo566.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2479.34.graphml,file,34,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11127.31.graphml,file,31,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3675.42.graphml,file,42,51,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3046.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4689.59.graphml,file,59,71,1,0,0
/home/mateu/benchmarks/rome/rome/grafo596.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo241.16.graphml,file,16,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo837.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2819.22.graphml,file,22,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11581.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo737.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10086.34.graphml,file,34,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11332.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3990.39.graphml,file,39,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6754.50.graphml,file,50,63,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1658.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo618.13.graphml,file,13,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7235.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2150.16.graphml,file,16,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1340.26.graphml,file,26,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2176.21.graphml,file,21,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1629.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo668.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2928.15.graphml,file,15,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo858.23.graphml,file,23,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1166.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10338.33.graphml,file,33,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2672.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1855.20.graphml,file,20,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6778.37.graphml,file,37,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2332.19.graphml,file,19,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1015.16.graphml,file,16,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1627.10.graphml,file,10,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2567.13.graphml,file,13,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2944.12.graphml,file,12,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7312.41.graphml,file,105,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1623.27.graphml,file,27,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2705.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo802.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1351.28.graphml,file,28,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2289.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo247.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2564.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo274.17.graphml,file,17,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2685.44.graphml,file,44,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2555.14.graphml,file,14,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2956.37.graphml,file,37,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1825.26.graphml,file,26,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3639.42.graphml,file,42,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo696.12.graphml,file,12,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6771.46.graphml,file,46,55,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1330.28.graphml,file,28,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6477.37.graphml,file,37,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo838.16.graphml,file,16,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7739.40.graphml,file,40,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11607.32.graphml,file,32,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo182.23.graphml,file,23,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2538.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3027.26.graphml,file,26,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5640.50.graphml,file,50,58,1,0,0
/home/mateu/benchmarks/rome/rome/grafo772.11.graphml,file,11,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo315.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo197.15.graphml,file,15,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10053.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5843.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo294.21.graphml,file,21,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1031.16.graphml,file,16,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1385.29.graphml,file,29,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2486.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6056.39.graphml,file,39,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2127.18.graphml,file,18,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10077.31.graphml,file,31,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9899.33.graphml,file,33,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6267.38.graphml,file,38,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1338.25.graphml,file,25,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2885.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2774.26.graphml,file,26,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo863.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1838.21.graphml,file,21,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3774.41.graphml,file,41,47,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2900.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9918.34.graphml,file,34,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9893.38.graphml,file,38,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo546.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1671.17.graphml,file,17,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2318.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11399.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo330.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1735.11.graphml,file,11,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1854.22.graphml,file,22,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo957.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5452.34.graphml,file,34,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9971.33.graphml,file,33,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4036.45.graphml,file,45,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11501.35.graphml,file,35,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3447.35.graphml,file,35,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1398.24.graphml,file,24,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1243.28.graphml,file,28,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2991.32.graphml,file,32,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2699.30.graphml,file,30,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1306.27.graphml,file,27,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1445.30.graphml,file,30,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1403.17.graphml,file,17,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6832.38.graphml,file,38,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6047.32.graphml,file,32,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo742.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2961.26.graphml,file,26,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9907.32.graphml,file,32,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo790.17.graphml,file,17,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2816.18.graphml,file,18,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2253.18.graphml,file,18,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1251.25.graphml,file,25,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1601.27.graphml,file,27,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo917.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1371.26.graphml,file,26,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1947.14.graphml,file,14,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo419.15.graphml,file,15,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11486.37.graphml,file,37,49,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2286.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo338.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10400.33.graphml,file,33,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5646.33.graphml,file,33,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2918.16.graphml,file,16,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2406.23.graphml,file,23,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5495.34.graphml,file,34,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1001.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo565.17.graphml,file,17,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo425.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1202.28.graphml,file,28,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9881.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo627.27.graphml,file,27,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1085.17.graphml,file,17,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo214.22.graphml,file,22,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2051.25.graphml,file,25,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo420.17.graphml,file,17,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo520.14.graphml,file,14,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1667.24.graphml,file,24,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1118.22.graphml,file,22,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2829.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3513.43.graphml,file,43,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2222.17.graphml,file,17,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7673.46.graphml,file,46,56,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2677.21.graphml,file,21,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2194.48.graphml,file,48,57,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5978.41.graphml,file,41,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3003.40.graphml,file,40,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1571.43.graphml,file,43,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11609.37.graphml,file,37,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5470.34.graphml,file,34,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1548.39.graphml,file,39,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1099.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6089.47.graphml,file,47,53,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1150.16.graphml,file,16,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1630.31.graphml,file,31,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3586.36.graphml,file,36,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2498.27.graphml,file,27,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5414.41.graphml,file,41,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo939.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo205.30.graphml,file,30,33,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11561.35.graphml,file,35,39,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2931.11.graphml,file,11,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo328.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo924.19.graphml,file,19,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2576.18.graphml,file,18,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo301.17.graphml,file,17,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo878.13.graphml,file,13,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo121.20.graphml,file,20,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10081.34.graphml,file,34,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5127.33.graphml,file,33,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11643.33.graphml,file,33,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1734.11.graphml,file,11,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo671.13.graphml,file,13,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo141.28.graphml,file,28,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2761.37.graphml,file,37,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3324.44.graphml,file,44,52,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1655.26.graphml,file,26,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo447.14.graphml,file,14,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4098.39.graphml,file,39,45,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5292.37.graphml,file,37,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1925.35.graphml,file,35,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1856.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2112.28.graphml,file,28,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo393.13.graphml,file,13,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2703.36.graphml,file,36,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1034.29.graphml,file,29,32,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1651.20.graphml,file,20,21,1,0,0
/home/mateu/benchmarks/rome/rome/grafo767.22.graphml,file,22,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo263.11.graphml,file,11,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1135.21.graphml,file,21,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2371.19.graphml,file,19,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo639.14.graphml,file,14,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11538.33.graphml,file,33,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2266.15.graphml,file,15,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1196.29.graphml,file,29,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo654.25.graphml,file,25,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10065.32.graphml,file,32,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2247.18.graphml,file,18,25,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3874.40.graphml,file,40,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2898.14.graphml,file,14,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2552.22.graphml,file,22,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1782.15.graphml,file,15,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1121.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1214.26.graphml,file,26,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11180.34.graphml,file,34,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2347.20.graphml,file,20,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7363.39.graphml,file,39,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2082.34.graphml,file,34,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo356.19.graphml,file,19,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2650.30.graphml,file,30,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo692.22.graphml,file,22,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2149.24.graphml,file,24,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5937.35.graphml,file,35,38,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3842.34.graphml,file,34,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2983.25.graphml,file,25,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo611.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1959.25.graphml,file,25,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11029.32.graphml,file,32,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo154.33.graphml,file,33,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11633.35.graphml,file,35,46,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2364.23.graphml,file,23,26,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1332.27.graphml,file,27,35,1,0,0
/home/mateu/benchmarks/rome/rome/grafo816.17.graphml,file,17,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2834.24.graphml,file,24,28,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1049.21.graphml,file,21,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1128.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2518.13.graphml,file,13,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1862.24.graphml,file,24,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo216.18.graphml,file,18,19,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2899.34.graphml,file,34,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1665.17.graphml,file,17,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1102.29.graphml,file,29,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo554.10.graphml,file,10,9,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1652.18.graphml,file,18,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1308.27.graphml,file,27,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3469.47.graphml,file,47,57,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2660.22.graphml,file,22,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2948.25.graphml,file,25,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5343.38.graphml,file,38,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3941.40.graphml,file,40,48,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5064.58.graphml,file,58,67,1,0,0
/home/mateu/benchmarks/rome/rome/grafo933.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo781.12.graphml,file,12,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2420.16.graphml,file,16,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2621.14.graphml,file,14,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo650.12.graphml,file,12,11,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1848.18.graphml,file,18,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2516.21.graphml,file,21,24,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6835.36.graphml,file,36,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3403.37.graphml,file,37,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2875.22.graphml,file,22,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1797.19.graphml,file,19,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo613.10.graphml,file,10,9,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4792.58.graphml,file,58,69,1,0,0
/home/mateu/benchmarks/rome/rome/grafo8950.67.graphml,file,67,76,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2291.14.graphml,file,14,14,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2022.28.graphml,file,28,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2444.29.graphml,file,29,36,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1204.27.graphml,file,27,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo6170.36.graphml,file,36,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4073.40.graphml,file,40,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2345.17.graphml,file,17,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo993.18.graphml,file,18,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo825.15.graphml,file,15,17,1,0,0
/home/mateu/benchmarks/rome/rome/grafo339.18.graphml,file,18,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo10133.32.graphml,file,32,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo124.28.graphml,file,28,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo784.18.graphml,file,18,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2221.13.graphml,file,13,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo355.14.graphml,file,14,13,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2879.27.graphml,file,27,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11631.33.graphml,file,33,43,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1195.27.graphml,file,27,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1953.32.graphml,file,32,34,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2857.27.graphml,file,27,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo7074.41.graphml,file,41,50,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3081.23.graphml,file,23,27,1,0,0
/home/mateu/benchmarks/rome/rome/grafo902.22.graphml,file,22,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1211.56.graphml,file,56,65,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1706.24.graphml,file,24,30,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1849.16.graphml,file,16,20,1,0,0
/home/mateu/benchmarks/rome/rome/grafo880.17.graphml,file,17,16,1,0,0
/home/mateu/benchmarks/rome/rome/grafo771.19.graphml,file,19,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo261.14.graphml,file,14,15,1,0,0
/home/mateu/benchmarks/rome/rome/grafo775.17.graphml,file,17,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo9904.33.graphml,file,33,37,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2424.35.graphml,file,35,40,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1236.48.graphml,file,48,54,1,0,0
/home/mateu/benchmarks/rome/rome/grafo5450.36.graphml,file,36,42,1,0,0
/home/mateu/benchmarks/rome/rome/grafo329.17.graphml,file,17,18,1,0,0
/home/mateu/benchmarks/rome/rome/grafo541.10.graphml,file,10,10,1,0,0
/home/mateu/benchmarks/rome/rome/grafo11445.36.graphml,file,36,41,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2738.14.graphml,file,14,23,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2765.18.graphml,file,18,22,1,0,0
/home/mateu/benchmarks/rome/rome/grafo569.28.graphml,file,28,31,1,0,0
/home/mateu/benchmarks/rome/rome/grafo2384.11.graphml,file,11,12,1,0,0
/home/mateu/benchmarks/rome/rome/grafo3893.40.graphml,file,40,44,1,0,0
/home/mateu/benchmarks/rome/rome/grafo1586.25.graphml,file,25,29,1,0,0
/home/mateu/benchmarks/rome/rome/grafo4482.61.graphml,file,61,76,1,0,0
